ID,author,tp,n1,tn,n2,fp,fn,TP,TN,FP,FN,screen_positive,pos,tot,ref_std,prev_std,test
all,Hanifa,4,64,268,284,16,60,4,268,16,60,0.0574712643678161,20,348,cult_other,18,hb_8
all,Hoffmann,0,33,1228,1254,26,33,0,1228,26,33,0.0202020202020202,26,1287,cult_other,3,hb_8
all,Kerkhoff,13,91,385,399,14,78,13,385,14,78,0.0551020408163265,27,490,cult_other,19,hb_8
all,Kufa,5,24,382,391,9,19,5,382,9,19,0.0337349397590361,14,415,cult,6,hb_8
all,Swindells,7,56,650,668,18,49,7,650,18,49,0.0345303867403315,25,724,cult_other,8,hb_8
all,Thit,4,25,312,341,29,21,4,312,29,21,0.0901639344262295,33,366,cult_other,7,hb_8
art,Gersh,0,8,331,354,23,8,0,331,23,8,0.06353591160221,23,362,cult_other,2,hb_8
art,Hoffmann,0,0,2,2,0,0,0,2,0,0,0,0,2,cult_other,0,hb_8
art,Kufa,1,8,196,202,6,7,1,196,6,7,0.0333333333333333,7,210,cult,4,hb_8
art,Thit,4,20,229,250,21,16,4,229,21,16,0.0925925925925926,25,270,cult_other,7,hb_8
noart,Balcha,13,129,619,633,14,116,13,619,14,116,0.0354330708661417,27,762,cult,17,hb_8
noart,Bjerrum,6,35,270,325,55,29,6,270,55,29,0.169444444444444,61,360,cult_other,10,hb_8
noart,Gersh,0,0,1,1,0,0,0,1,0,0,0,0,1,cult_other,0,hb_8
noart,Hanifa,4,64,268,284,16,60,4,268,16,60,0.0574712643678161,20,348,cult_other,18,hb_8
noart,Hoffmann,0,33,1226,1252,26,33,0,1226,26,33,0.0202334630350195,26,1285,cult_other,3,hb_8
noart,Kerkhoff,13,91,385,399,14,78,13,385,14,78,0.0551020408163265,27,490,cult_other,19,hb_8
noart,Kufa,4,16,186,189,3,12,4,186,3,12,0.0341463414634146,7,205,cult,8,hb_8
noart,Swindells,7,56,650,668,18,49,7,650,18,49,0.0345303867403315,25,724,cult_other,8,hb_8
noart,Thit,0,5,83,91,8,5,0,83,8,5,0.0833333333333333,8,96,cult_other,5,hb_8
cd4_less_200,Balcha,11,75,276,284,8,64,11,276,8,64,0.052924791086351,19,359,cult,21,hb_8
cd4_less_200,Bjerrum,3,25,163,201,38,22,3,163,38,22,0.18141592920354,41,226,cult_other,11,hb_8
cd4_less_200,Gersh,0,2,32,35,3,2,0,32,3,2,0.0810810810810811,3,37,cult_other,5,hb_8
cd4_less_200,Hanifa,4,60,252,268,16,56,4,252,16,56,0.0609756097560976,20,328,cult_other,18,hb_8
cd4_less_200,Hoffmann,0,12,147,153,6,12,0,147,6,12,0.0363636363636364,6,165,cult_other,7,hb_8
cd4_less_200,Kerkhoff,13,64,238,246,8,51,13,238,8,51,0.067741935483871,21,310,cult_other,21,hb_8
cd4_less_200,Kufa,4,20,170,174,4,16,4,170,4,16,0.0412371134020619,8,194,cult,10,hb_8
cd4_less_200,Swindells,5,27,188,195,7,22,5,188,7,22,0.0540540540540541,12,222,cult_other,12,hb_8
cd4_less_200,Thit,3,16,101,114,13,13,3,101,13,13,0.123076923076923,16,130,cult_other,12,hb_8
cd4_high_200,Balcha,2,54,343,349,6,52,2,343,6,52,0.0198511166253102,8,403,cult,13,hb_8
cd4_high_200,Bjerrum,3,10,106,121,15,7,3,106,15,7,0.137404580152672,18,131,cult_other,8,hb_8
cd4_high_200,Gersh,0,4,244,258,14,4,0,244,14,4,0.0534351145038168,14,262,cult_other,2,hb_8
cd4_high_200,Hanifa,0,3,15,15,0,3,0,15,0,3,0,0,18,cult_other,17,hb_8
cd4_high_200,Hoffmann,0,21,1057,1077,20,21,0,1057,20,21,0.0182149362477231,20,1098,cult_other,2,hb_8
cd4_high_200,Kerkhoff,0,26,146,152,6,26,0,146,6,26,0.0337078651685393,6,178,cult_other,15,hb_8
cd4_high_200,Kufa,1,4,212,217,5,3,1,212,5,3,0.0271493212669683,6,221,cult,2,hb_8
cd4_high_200,Swindells,2,29,461,472,11,27,2,461,11,27,0.0259481037924152,13,501,cult_other,6,hb_8
cd4_high_200,Thit,1,9,211,227,16,8,1,211,16,8,0.0720338983050848,17,236,cult_other,4,hb_8
pregnant,Bjerrum,0,0,20,22,2,0,0,20,2,0,0.0909090909090909,2,22,cult_other,0,hb_8
pregnant,Hoffmann,0,33,1228,1254,26,33,0,1228,26,33,0.0202020202020202,26,1287,cult_other,3,hb_8
pregnant,Kerkhoff,0,0,20,20,0,0,0,20,0,0,0,0,20,cult_other,0,hb_8
pregnant,Kufa,0,1,10,10,0,1,0,10,0,1,0,0,11,cult,9,hb_8
pregnant,Swindells,0,1,9,9,0,1,0,9,0,1,0,0,10,cult_other,10,hb_8
all,Balcha,54,129,522,633,111,75,54,522,111,75,0.216535433070866,165,762,cult,17,hb_10
all,Bjerrum,27,35,168,325,157,8,27,168,157,8,0.511111111111111,184,360,cult_other,10,hb_10
all,Gersh,3,8,308,358,50,5,3,308,50,5,0.144808743169399,53,366,cult_other,2,hb_10
all,Hanifa,24,64,217,284,67,40,24,217,67,40,0.261494252873563,91,348,cult_other,18,hb_10
all,Hoffmann,6,33,1056,1254,198,27,6,1056,198,27,0.158508158508159,204,1287,cult_other,3,hb_10
all,Kerkhoff,34,91,347,399,52,57,34,347,52,57,0.175510204081633,86,490,cult_other,19,hb_10
all,Kufa,10,24,337,391,54,14,10,337,54,14,0.15421686746988,64,415,cult,6,hb_10
all,Swindells,19,56,574,668,94,37,19,574,94,37,0.156077348066298,113,724,cult_other,8,hb_10
all,Thit,15,25,223,341,118,10,15,223,118,10,0.363387978142077,133,366,cult_other,7,hb_10
art,Gersh,3,8,305,354,49,5,3,305,49,5,0.143646408839779,52,362,cult_other,2,hb_10
art,Hoffmann,0,0,2,2,0,0,0,2,0,0,0,0,2,cult_other,0,hb_10
art,Kufa,4,8,179,202,23,4,4,179,23,4,0.128571428571429,27,210,cult,4,hb_10
art,Thit,12,20,166,250,84,8,12,166,84,8,0.355555555555556,96,270,cult_other,7,hb_10
noart,Balcha,54,129,522,633,111,75,54,522,111,75,0.216535433070866,165,762,cult,17,hb_10
noart,Bjerrum,27,35,168,325,157,8,27,168,157,8,0.511111111111111,184,360,cult_other,10,hb_10
noart,Gersh,0,0,1,1,0,0,0,1,0,0,0,0,1,cult_other,0,hb_10
noart,Hanifa,24,64,217,284,67,40,24,217,67,40,0.261494252873563,91,348,cult_other,18,hb_10
noart,Hoffmann,6,33,1054,1252,198,27,6,1054,198,27,0.15875486381323,204,1285,cult_other,3,hb_10
noart,Kerkhoff,34,91,347,399,52,57,34,347,52,57,0.175510204081633,86,490,cult_other,19,hb_10
noart,Kufa,6,16,158,189,31,10,6,158,31,10,0.180487804878049,37,205,cult,8,hb_10
noart,Swindells,19,56,574,668,94,37,19,574,94,37,0.156077348066298,113,724,cult_other,8,hb_10
noart,Thit,3,5,57,91,34,2,3,57,34,2,0.385416666666667,37,96,cult_other,5,hb_10
cd4_less_200,Balcha,41,75,216,284,68,34,41,216,68,34,0.303621169916435,109,359,cult,21,hb_10
cd4_less_200,Bjerrum,21,25,90,201,111,4,21,90,111,4,0.584070796460177,132,226,cult_other,11,hb_10
cd4_less_200,Gersh,2,2,31,35,4,0,2,31,4,0,0.162162162162162,6,37,cult_other,5,hb_10
cd4_less_200,Hanifa,23,60,205,268,63,37,23,205,63,37,0.26219512195122,86,328,cult_other,18,hb_10
cd4_less_200,Hoffmann,3,12,114,153,39,9,3,114,39,9,0.254545454545455,42,165,cult_other,7,hb_10
cd4_less_200,Kerkhoff,30,64,214,246,32,34,30,214,32,34,0.2,62,310,cult_other,21,hb_10
cd4_less_200,Kufa,8,20,138,174,36,12,8,138,36,12,0.22680412371134,44,194,cult,10,hb_10
cd4_less_200,Swindells,13,27,149,195,46,14,13,149,46,14,0.265765765765766,59,222,cult_other,12,hb_10
cd4_less_200,Thit,11,16,60,114,54,5,11,60,54,5,0.5,65,130,cult_other,12,hb_10
cd4_high_200,Balcha,13,54,306,349,43,41,13,306,43,41,0.138957816377171,56,403,cult,13,hb_10
cd4_high_200,Bjerrum,6,10,77,121,44,4,6,77,44,4,0.381679389312977,50,131,cult_other,8,hb_10
cd4_high_200,Gersh,1,4,224,258,34,3,1,224,34,3,0.133587786259542,35,262,cult_other,2,hb_10
cd4_high_200,Hanifa,1,3,12,15,3,2,1,12,3,2,0.222222222222222,4,18,cult_other,17,hb_10
cd4_high_200,Hoffmann,3,21,924,1077,153,18,3,924,153,18,0.14207650273224,156,1098,cult_other,2,hb_10
cd4_high_200,Kerkhoff,4,26,132,152,20,22,4,132,20,22,0.134831460674157,24,178,cult_other,15,hb_10
cd4_high_200,Kufa,2,4,199,217,18,2,2,199,18,2,0.0904977375565611,20,221,cult,2,hb_10
cd4_high_200,Swindells,6,29,424,472,48,23,6,424,48,23,0.107784431137725,54,501,cult_other,6,hb_10
cd4_high_200,Thit,4,9,163,227,64,5,4,163,64,5,0.288135593220339,68,236,cult_other,4,hb_10
pregnant,Bjerrum,0,0,11,22,11,0,0,11,11,0,0.5,11,22,cult_other,0,hb_10
pregnant,Hoffmann,6,33,1056,1254,198,27,6,1056,198,27,0.158508158508159,204,1287,cult_other,3,hb_10
pregnant,Kerkhoff,0,0,14,20,6,0,0,14,6,0,0.3,6,20,cult_other,0,hb_10
pregnant,Kufa,1,1,8,10,2,0,1,8,2,0,0.272727272727273,3,11,cult,9,hb_10
pregnant,Swindells,0,1,7,9,2,1,0,7,2,1,0.2,2,10,cult_other,10,hb_10
all,Balcha,16,137,661,673,12,121,16,661,12,121,0.0345679012345679,28,810,cult,17,lad
all,Bjerrum,14,40,293,355,62,26,14,293,62,26,0.192405063291139,76,395,cult_other,10,lad
all,Swindells,36,56,468,670,202,20,36,468,202,20,0.327823691460055,238,726,cult_other,8,lad
all,Thit,5,30,406,433,27,25,5,406,27,25,0.0691144708423326,32,463,cult_other,6,lad
art,Thit,4,23,293,315,22,19,4,293,22,19,0.0769230769230769,26,338,cult_other,7,lad
noart,Balcha,16,137,661,673,12,121,16,661,12,121,0.0345679012345679,28,810,cult,17,lad
noart,Bjerrum,14,40,293,355,62,26,14,293,62,26,0.192405063291139,76,395,cult_other,10,lad
noart,Swindells,36,56,468,670,202,20,36,468,202,20,0.327823691460055,238,726,cult_other,8,lad
noart,Thit,1,7,113,118,5,6,1,113,5,6,0.048,6,125,cult_other,6,lad
cd4_less_200,Balcha,10,83,290,297,7,73,10,290,7,73,0.0447368421052632,17,380,cult,22,lad
cd4_less_200,Bjerrum,8,28,186,215,29,20,8,186,29,20,0.152263374485597,37,243,cult_other,12,lad
cd4_less_200,Swindells,19,27,123,195,72,8,19,123,72,8,0.40990990990991,91,222,cult_other,12,lad
cd4_less_200,Thit,4,18,128,140,12,14,4,128,12,14,0.10126582278481,16,158,cult_other,11,lad
cd4_high_200,Balcha,6,54,366,371,5,48,6,366,5,48,0.0258823529411765,11,425,cult,13,lad
cd4_high_200,Bjerrum,6,11,100,133,33,5,6,100,33,5,0.270833333333333,39,144,cult_other,8,lad
cd4_high_200,Swindells,17,29,342,472,130,12,17,342,130,12,0.293413173652695,147,501,cult_other,6,lad
cd4_high_200,Thit,1,11,278,293,15,10,1,278,15,10,0.0526315789473684,16,304,cult_other,4,lad
pregnant,Bjerrum,0,1,21,23,2,1,0,21,2,1,0.0833333333333333,2,24,cult_other,4,lad
pregnant,Swindells,0,1,5,9,4,1,0,5,4,1,0.4,4,10,cult_other,10,lad
all,Gersh,1,8,298,377,79,7,1,298,79,7,0.207792207792208,80,385,cult_other,2,who+crp
all,Kerkhoff,90,92,44,410,366,2,90,44,366,2,0.908366533864542,456,502,cult_other,18,who+crp
all,Reeve,79,96,230,649,419,17,79,230,419,17,0.668456375838926,498,745,cult_other,13,who+crp
all,Shapiro,39,42,120,383,263,3,39,120,263,3,0.710588235294118,302,425,cult_other,10,who+crp
all,Yoon,234,242,170,1283,1113,8,234,170,1113,8,0.88327868852459,1347,1525,cult_other,16,who+crp
art,Gersh,1,8,296,373,77,7,1,296,77,7,0.204724409448819,78,381,cult_other,2,who+crp
noart,Gersh,0,0,0,1,1,0,0,0,1,0,1,1,1,cult_other,0,who+crp
noart,Kerkhoff,90,92,44,410,366,2,90,44,366,2,0.908366533864542,456,502,cult_other,18,who+crp
noart,Reeve,79,96,230,649,419,17,79,230,419,17,0.668456375838926,498,745,cult_other,13,who+crp
noart,Shapiro,39,42,120,383,263,3,39,120,263,3,0.710588235294118,302,425,cult_other,10,who+crp
noart,Yoon,234,242,170,1283,1113,8,234,170,1113,8,0.88327868852459,1347,1525,cult_other,16,who+crp
cd4_less_200,Gersh,0,2,31,41,10,2,0,31,10,2,0.232558139534884,10,43,cult_other,5,who+crp
cd4_less_200,Kerkhoff,64,66,25,252,227,2,64,25,227,2,0.915094339622642,291,318,cult_other,21,who+crp
cd4_less_200,Reeve,41,44,34,145,111,3,41,34,111,3,0.804232804232804,152,189,cult_other,23,who+crp
cd4_less_200,Shapiro,24,25,19,102,83,1,24,19,83,1,0.84251968503937,107,127,cult_other,20,who+crp
cd4_less_200,Yoon,193,194,76,726,650,1,193,76,650,1,0.916304347826087,843,920,cult_other,21,who+crp
cd4_high_200,Gersh,1,4,219,269,50,3,1,219,50,3,0.186813186813187,51,273,cult_other,1,who+crp
cd4_high_200,Kerkhoff,26,26,19,157,138,0,26,19,138,0,0.896174863387978,164,183,cult_other,14,who+crp
cd4_high_200,Reeve,29,42,172,442,270,13,29,172,270,13,0.617768595041322,299,484,cult_other,9,who+crp
cd4_high_200,Shapiro,13,15,99,269,170,2,13,99,170,2,0.644366197183099,183,284,cult_other,5,who+crp
cd4_high_200,Yoon,41,48,94,557,463,7,41,94,463,7,0.83305785123967,504,605,cult_other,8,who+crp
pregnant,Kerkhoff,0,0,4,19,15,0,0,4,15,0,0.789473684210526,15,19,cult_other,0,who+crp
pregnant,Yoon,2,2,7,41,34,0,2,7,34,0,0.837209302325582,36,43,cult_other,5,who+crp
all,Affolabi,101,118,1570,2608,1038,17,101,1570,1038,17,0.417828319882612,1139,2726,cult_other,4,who+cxrabn
all,Ahmad,50,55,124,536,412,5,50,124,412,5,0.781725888324873,462,591,cult_other,9,who+cxrabn
all,Hanifa,61,62,6,286,280,1,61,6,280,1,0.979885057471264,341,348,cult_other,18,who+cxrabn
all,Kerkhoff,90,92,34,385,351,2,90,34,351,2,0.924528301886792,441,477,cult_other,19,who+cxrabn
all,Kufa,23,23,41,361,320,0,23,41,320,0,0.893229166666667,343,384,cult,6,who+cxrabn
all,Modi,60,67,166,491,325,7,60,166,325,7,0.689964157706093,385,558,cult_other,12,who+cxrabn
all,Swindells,50,54,204,643,439,4,50,204,439,4,0.701578192252511,489,697,cult_other,8,who+cxrabn
all,Thit,25,26,152,406,254,1,25,152,254,1,0.645833333333333,279,432,cult_other,6,who+cxrabn
art,Affolabi,32,44,1106,1706,600,12,32,1106,600,12,0.361142857142857,632,1750,cult_other,3,who+cxrabn
art,Ahmad,20,23,102,392,290,3,20,102,290,3,0.746987951807229,310,415,cult_other,6,who+cxrabn
art,Kufa,8,8,24,189,165,0,8,24,165,0,0.878172588832487,173,197,cult,4,who+cxrabn
art,Thit,18,19,113,298,185,1,18,113,185,1,0.640378548895899,203,317,cult_other,6,who+cxrabn
noart,Affolabi,69,74,464,902,438,5,69,464,438,5,0.519467213114754,507,976,cult_other,8,who+cxrabn
noart,Ahmad,30,32,22,144,122,2,30,22,122,2,0.863636363636364,152,176,cult_other,18,who+cxrabn
noart,Hanifa,61,62,6,286,280,1,61,6,280,1,0.979885057471264,341,348,cult_other,18,who+cxrabn
noart,Kerkhoff,90,92,34,385,351,2,90,34,351,2,0.924528301886792,441,477,cult_other,19,who+cxrabn
noart,Kufa,15,15,17,172,155,0,15,17,155,0,0.909090909090909,170,187,cult,8,who+cxrabn
noart,Modi,60,67,166,491,325,7,60,166,325,7,0.689964157706093,385,558,cult_other,12,who+cxrabn
noart,Swindells,50,54,204,643,439,4,50,204,439,4,0.701578192252511,489,697,cult_other,8,who+cxrabn
noart,Thit,7,7,39,108,69,0,7,39,69,0,0.660869565217391,76,115,cult_other,6,who+cxrabn
cd4_less_200,Affolabi,56,63,287,626,339,7,56,287,339,7,0.573294629898404,395,689,cult_other,9,who+cxrabn
cd4_less_200,Ahmad,24,27,27,148,121,3,24,27,121,3,0.828571428571429,145,175,cult_other,15,who+cxrabn
cd4_less_200,Hanifa,59,59,5,270,265,0,59,5,265,0,0.984802431610942,324,329,cult_other,18,who+cxrabn
cd4_less_200,Kerkhoff,64,66,23,243,220,2,64,23,220,2,0.919093851132686,284,309,cult_other,21,who+cxrabn
cd4_less_200,Kufa,19,19,10,156,146,0,19,10,146,0,0.942857142857143,165,175,cult,11,who+cxrabn
cd4_less_200,Modi,35,36,21,131,110,1,35,21,110,1,0.868263473053892,145,167,cult_other,22,who+cxrabn
cd4_less_200,Swindells,25,27,41,190,149,2,25,41,149,2,0.80184331797235,174,217,cult_other,12,who+cxrabn
cd4_less_200,Thit,17,17,29,130,101,0,17,29,101,0,0.802721088435374,118,147,cult_other,12,who+cxrabn
cd4_high_200,Affolabi,39,49,1262,1918,656,10,39,1262,656,10,0.353329944077275,695,1967,cult_other,2,who+cxrabn
cd4_high_200,Ahmad,26,28,97,388,291,2,26,97,291,2,0.762019230769231,317,416,cult_other,7,who+cxrabn
cd4_high_200,Hanifa,1,2,1,15,14,1,1,1,14,1,0.882352941176471,15,17,cult_other,12,who+cxrabn
cd4_high_200,Kerkhoff,25,25,11,141,130,0,25,11,130,0,0.933734939759036,155,166,cult_other,15,who+cxrabn
cd4_high_200,Kufa,4,4,31,205,174,0,4,31,174,0,0.851674641148325,178,209,cult,2,who+cxrabn
cd4_high_200,Modi,20,26,136,340,204,6,20,136,204,6,0.612021857923497,224,366,cult_other,7,who+cxrabn
cd4_high_200,Swindells,25,27,161,451,290,2,25,161,290,2,0.658995815899582,315,478,cult_other,6,who+cxrabn
cd4_high_200,Thit,7,8,123,276,153,1,7,123,153,1,0.563380281690141,160,284,cult_other,3,who+cxrabn
pregnant,Modi,1,1,4,7,3,0,1,4,3,0,0.5,4,8,cult_other,12,who+cxrabn
all,Gersh,0,8,362,377,15,8,0,362,15,8,0.038961038961039,15,385,cult_other,2,who_then_crp
all,Kerkhoff,80,92,210,410,200,12,80,210,200,12,0.557768924302789,280,502,cult_other,18,who_then_crp
all,Reeve,65,96,445,649,204,31,65,445,204,31,0.361073825503356,269,745,cult_other,13,who_then_crp
all,Shapiro,36,42,264,383,119,6,36,264,119,6,0.364705882352941,155,425,cult_other,10,who_then_crp
all,Yoon,212,242,839,1283,444,30,212,839,444,30,0.43016393442623,656,1525,cult_other,16,who_then_crp
art,Gersh,0,8,358,373,15,8,0,358,15,8,0.0393700787401575,15,381,cult_other,2,who_then_crp
noart,Gersh,0,0,1,1,0,0,0,1,0,0,0,0,1,cult_other,0,who_then_crp
noart,Kerkhoff,80,92,210,410,200,12,80,210,200,12,0.557768924302789,280,502,cult_other,18,who_then_crp
noart,Reeve,65,96,445,649,204,31,65,445,204,31,0.361073825503356,269,745,cult_other,13,who_then_crp
noart,Shapiro,36,42,264,383,119,6,36,264,119,6,0.364705882352941,155,425,cult_other,10,who_then_crp
noart,Yoon,212,242,839,1283,444,30,212,839,444,30,0.43016393442623,656,1525,cult_other,16,who_then_crp
cd4_less_200,Gersh,0,2,40,41,1,2,0,40,1,2,0.0232558139534884,1,43,cult_other,5,who_then_crp
cd4_less_200,Kerkhoff,56,66,122,252,130,10,56,122,130,10,0.584905660377359,186,318,cult_other,21,who_then_crp
cd4_less_200,Reeve,37,44,72,145,73,7,37,72,73,7,0.582010582010582,110,189,cult_other,23,who_then_crp
cd4_less_200,Shapiro,22,25,45,102,57,3,22,45,57,3,0.622047244094488,79,127,cult_other,20,who_then_crp
cd4_less_200,Yoon,176,194,439,726,287,18,176,439,287,18,0.503260869565217,463,920,cult_other,21,who_then_crp
cd4_high_200,Gersh,0,4,260,269,9,4,0,260,9,4,0.032967032967033,9,273,cult_other,1,who_then_crp
cd4_high_200,Kerkhoff,24,26,88,157,69,2,24,88,69,2,0.508196721311475,93,183,cult_other,14,who_then_crp
cd4_high_200,Reeve,19,42,332,442,110,23,19,332,110,23,0.266528925619835,129,484,cult_other,9,who_then_crp
cd4_high_200,Shapiro,12,15,213,269,56,3,12,213,56,3,0.23943661971831,68,284,cult_other,5,who_then_crp
cd4_high_200,Yoon,36,48,400,557,157,12,36,400,157,12,0.31900826446281,193,605,cult_other,8,who_then_crp
pregnant,Kerkhoff,0,0,11,19,8,0,0,11,8,0,0.421052631578947,8,19,cult_other,0,who_then_crp
pregnant,Yoon,2,2,27,41,14,0,2,27,14,0,0.372093023255814,16,43,cult_other,5,who_then_crp
